Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-13 22:00:00,Carrot Cake,1,18.046447650225662,South,Credit Card,True,Cloudy,34.56002041690806,Good,Neutral,19,Online Order,Victor Garcia,"33111 Robbins Way Suite 717
South Laura, ME 06972",001-487-475-6065x6308,tinanelson@example.net,Kathleen Johnson,larsonjames@example.com,Friday,18.046447650225662
2023-01-13 23:00:00,Red Velvet Cake,5,15.957445414381853,South,Credit Card,False,Cloudy,22.635728687552387,Poor,Positive,51,Online Order,Laura Smith,"3243 Kathleen Mill Apt. 279
Ballland, AR 25220",709.454.6837,qgriffin@example.net,Kimberly Patton,kellererin@example.org,Friday,79.78722707190927
2023-01-14 00:00:00,Pizza Pepperoni,3,14.715697565943822,South,Credit Card,True,Cloudy,,Average,Negative,34,In Store,Justin Ho,"27539 Carter Centers Apt. 470
Cooperhaven, VT 45269",498-584-7148x80497,vernon03@example.net,Amy Hawkins,steinkara@example.org,Saturday,44.14709269783147
2023-01-14 01:00:00,Fruit Cake,3,16.943608933442814,North,Online,True,Rainy,26.36277583618964,Good,Neutral,38,In Store,Sarah Levy,"6613 Anna Villages Apt. 783
Ericbury, WA 45309",955-701-0690,anthonystewart@example.org,Judy Williamson,,Saturday,50.83082680032844
2023-01-14 02:00:00,Vanilla Cake,1,16.310345523925733,West,Online,True,Cloudy,,Good,Negative,50,In Store,David Andrews,"68433 Carter Trafficway Apt. 726
New Rodney, NC 47328",554.782.9656,erin07@example.com,Patrick Oconnell,mary87@example.com,Saturday,16.310345523925733
2023-01-14 03:00:00,Carrot Cake,5,5.5390801238233,West,Online,False,Cloudy,23.812209201917216,Good,Neutral,48,Online Order,Ryan Leonard,"523 Frank Streets
Port Timothyland, PA 03939",498.271.0073,barbarawoods@example.org,Nancy Pittman,dbradley@example.org,Saturday,27.6954006191165
2023-01-14 04:00:00,Pizza Pepperoni,4,10.921015307672423,North,Cash,True,Cloudy,32.37702313492129,Poor,Neutral,59,Online Order,Eric Wade,"860 Samantha Flats Apt. 001
Lake Matthewtown, NJ 67527",(356)502-9465x43743,,Christine Howell,josephmoore@example.org,Saturday,43.68406123068969
2023-01-14 05:00:00,Vanilla Cake,5,18.962109459747346,North,Online,False,Cloudy,27.278834062208617,Poor,Positive,48,In Store,Barbara Vaughan,"5601 Brandy Roads Apt. 348
Andersonburgh, ND 04246",582-725-7390x58829,christopher34@example.org,Jean Morris,gonzalezstacy@example.net,Saturday,94.81054729873674
2023-01-14 06:00:00,Red Velvet Cake,2,6.885864034883394,East,Cash,False,Sunny,28.15108778297396,Poor,Neutral,33,In Store,Austin Griffin,"30193 Poole Meadows Suite 847
Johnmouth, NC 53323",001-373-431-0069x601,,Kenneth Fisher,mollybarton@example.org,Saturday,13.771728069766787
2023-01-14 07:00:00,Cheesecake,4,16.05644825648077,East,Credit Card,False,Rainy,24.571413691959886,Good,Negative,31,Online Order,Samuel Hammond,"721 Davis Greens Suite 166
Greenemouth, NE 76806",8548833165,william97@example.net,James Vazquez,kelly16@example.org,Saturday,64.22579302592308
2023-01-14 08:00:00,Carrot Cake,3,19.618877170029947,East,Credit Card,True,Rainy,22.727126985004247,Good,,19,Phone Order,Lori Fry,"35594 Mullen Fork
Walkerport, HI 02119",883.586.2120x9065,aliciabutler@example.com,Bethany Edwards,ewiley@example.org,Saturday,58.85663151008984
2023-01-14 09:00:00,Pizza Pepperoni,4,5.782979435674575,South,Cash,False,Cloudy,21.28865582304231,Excellent,Negative,39,In Store,Christopher Cummings,"Unit 1509 Box 0989
DPO AE 97205",5636814744,ortegajeremy@example.org,Pamela Thomas,antonio54@example.com,Saturday,23.1319177426983
2023-01-14 10:00:00,Pizza Margherita,3,15.232908209399158,East,Online,True,Sunny,30.71178711387374,Excellent,Positive,32,In Store,Julie Wallace,"69393 Ayers Radial Suite 810
New Holly, WY 93968",993.762.7112x48226,yhall@example.org,Eric Schneider,,Saturday,45.698724628197475
2023-01-14 11:00:00,Vanilla Cake,3,12.022312119515455,West,Cash,False,Rainy,22.943514225317834,Poor,Negative,22,In Store,James George,"9152 Anthony Tunnel
Moodyborough, MA 94644",+1-291-201-6807x2479,qfreeman@example.com,Alexander Adams,larryunderwood@example.net,Saturday,36.066936358546364
2023-01-14 12:00:00,Cheesecake,4,13.687628830620833,South,Credit Card,True,Rainy,30.351130312831966,Good,,41,Online Order,Kelly Wallace,"879 Maria Throughway Suite 241
Port Joseph, NC 42022",581-704-6861x627,schwartzjessica@example.org,Sophia Greer,courtneyhodges@example.net,Saturday,54.75051532248333
2023-01-14 13:00:00,Carrot Cake,3,6.280120047264873,East,Credit Card,False,Cloudy,25.855646690704308,Poor,Negative,29,In Store,Amanda Jones,"0483 Jennifer Shoal
Changborough, CO 25870",942.528.9402x1296,kristinsmith@example.net,Michael Day,marc37@example.com,Saturday,18.84036014179462
2023-01-14 14:00:00,Fruit Cake,3,5.6451042780040925,South,Cash,True,Cloudy,26.236622014844773,Poor,Negative,59,In Store,Tyler Beltran,"0636 Michael Trail Suite 913
Kingland, PA 97634",942-791-4108x2455,rogerhamilton@example.org,David Lucas,valerie37@example.org,Saturday,16.93531283401228
2023-01-14 15:00:00,Vanilla Cake,2,15.002999908263826,West,Online,True,Rainy,27.037662441391575,Excellent,Neutral,27,In Store,Mr. Kevin Gonzales DVM,"65297 Robbins Mountains Suite 065
Port Heather, SC 76944",(725)593-3694,rmiller@example.com,Matthew Harris,watsondeanna@example.com,Saturday,30.005999816527652
2023-01-14 16:00:00,Carrot Cake,5,17.349641447310766,East,Online,True,Rainy,25.515627621913147,Average,Negative,30,In Store,Craig Thompson,"79021 Andrea Mount
Port Shellymouth, AZ 31596",618.970.7488x267,jennifer59@example.com,Michael Frederick,fosterrussell@example.net,Saturday,86.74820723655384
2023-01-14 17:00:00,Vanilla Cake,5,16.73023002399451,West,Cash,False,Sunny,21.50929965833885,Poor,Neutral,36,In Store,Karen Griffin,"943 Melissa Tunnel Apt. 703
North Dylan, NJ 52981",672-355-9806x248,operez@example.org,Todd Turner,johnsonjoshua@example.com,Saturday,83.65115011997254
2023-01-14 18:00:00,Cheesecake,2,13.15708591799356,West,Cash,False,Rainy,24.644477150042686,Average,Positive,34,Phone Order,Michael Gibson,"673 Smith Point
Ericksonstad, NV 63790",210-458-4542x288,roberthart@example.com,Adam Burgess,villarrealryan@example.net,Saturday,26.31417183598712
2023-01-14 19:00:00,Carrot Cake,4,6.498002317042673,West,Online,True,Rainy,29.956015410409076,Average,Negative,27,Phone Order,Heather Peterson,"6076 Moore Ports Apt. 923
South Christinaberg, VA 42933",465.292.1683x88660,,John Hall,staffordmatthew@example.com,Saturday,25.99200926817069
2023-01-14 20:00:00,Chocolate Cake,1,15.320666657540208,East,Credit Card,False,Cloudy,29.986766022033066,Good,Positive,34,In Store,Trevor Frost,"604 Breanna Locks
West Matthewbury, IA 42943",280-469-8057,darrenrobinson@example.net,Jimmy Andrews,webstermichelle@example.com,Saturday,15.320666657540208
2023-01-14 21:00:00,Pizza Pepperoni,1,8.628333253312189,North,Cash,False,Rainy,24.293364608599916,Good,Negative,16,In Store,Holly Williams,"34815 Tiffany Tunnel
Karenstad, AS 45949",(607)423-4910x26265,yvonnedaniels@example.org,Samantha Scott,katiewilson@example.org,Saturday,8.628333253312189
2023-01-14 22:00:00,Cheesecake,1,18.666030541510754,East,Online,False,Cloudy,26.90153939836532,Poor,Negative,49,In Store,Kelly Clark,"28891 Kaitlyn Point
Port Wesley, MP 39247",(684)405-1446x539,barnettscott@example.com,Anthony Steele,lloydanthony@example.org,Saturday,18.666030541510754
2023-01-14 23:00:00,Vanilla Cake,2,17.573980393185572,West,Online,False,Rainy,22.901708420179062,Excellent,Positive,33,In Store,Ricky Davis,"59994 Graham Light Suite 923
Lake Douglasville, NV 40667",730.491.1238,,David Norris,callahanmakayla@example.org,Saturday,35.147960786371144
2023-01-15 00:00:00,Fruit Cake,2,15.640744506310863,East,Credit Card,False,Rainy,23.155581222947536,Excellent,Negative,59,Online Order,Jessica Colon,"089 Linda Brooks
Thompsonburgh, VI 80523",259.529.7402x1088,,Tom Smith,pellis@example.org,Sunday,31.281489012621726
2023-01-15 01:00:00,Pizza Margherita,3,19.232689337466958,West,Credit Card,False,Rainy,20.345706326099112,Poor,Negative,51,Online Order,Jennifer Oliver,"7078 Sherry Ports Apt. 795
South Thomas, MP 32635",+1-742-854-2322x106,joseph66@example.net,Michelle Allison,,Sunday,57.698068012400874
2023-01-15 02:00:00,Vanilla Cake,1,5.471327322669094,North,Credit Card,False,Sunny,33.451198248616166,Poor,Positive,20,Online Order,Erin Farley,"USCGC Williams
FPO AP 91069",001-742-303-8068,jenniferklein@example.net,Nicole Gomez,mccartyemily@example.net,Sunday,5.471327322669094
2023-01-15 03:00:00,Pizza Pepperoni,4,16.043006375911432,South,Credit Card,True,Cloudy,23.160599976123592,Excellent,Negative,28,Phone Order,Gregg Gonzalez,"17144 Smith Road
Careyside, CA 28435",(253)599-8948,monica36@example.org,Jennifer Dillon,pauleverett@example.com,Sunday,64.17202550364573
2023-01-15 04:00:00,Carrot Cake,4,9.95364169004608,North,Credit Card,True,Sunny,23.41300815404695,Average,Neutral,18,In Store,Christina Christensen,"834 Thornton Corner Apt. 489
Matthewstad, SD 05282",001-922-842-2022x492,jamielewis@example.net,Christina Ortega,rwalker@example.com,Sunday,39.81456676018432
2023-01-15 05:00:00,Pizza Margherita,1,18.59098828529548,North,Cash,False,Rainy,24.194021489676977,Poor,Negative,36,Online Order,Justin Griffin,"USCGC Roy
FPO AA 01505",424.728.4369x2105,aduncan@example.org,Brian Mcfarland,michael06@example.org,Sunday,18.59098828529548
2023-01-15 06:00:00,Pizza Beef Double decker,1,9.000127949929663,South,Online,True,Sunny,21.911121075431435,Average,Negative,53,In Store,Joseph Reynolds,"714 Allison Rue Suite 937
Brandimouth, KY 78557",529-411-7379,joseph81@example.org,John Evans,shawruben@example.net,Sunday,9.000127949929663
2023-01-15 07:00:00,Vanilla Cake,1,15.872847489725256,East,Cash,True,Cloudy,29.588943247720444,Poor,,50,In Store,Denise Woods,"1690 Quinn Bridge Apt. 837
North Joshuafurt, UT 41238",+1-225-686-7207x85757,gmoore@example.com,Regina Simmons,victoria28@example.net,Sunday,15.872847489725256
2023-01-15 08:00:00,Red Velvet Cake,2,18.16470529476172,South,Cash,True,Rainy,21.127144297663797,Poor,,48,Phone Order,Dennis Frost,"904 Nelson Pines
East Stephanie, IL 26505",850.748.4215x90972,jill25@example.org,Taylor Lee,harrisonchristopher@example.com,Sunday,36.32941058952344
2023-01-15 09:00:00,Pizza Beef Double decker,2,5.624852275740237,East,Cash,False,Sunny,22.013036394895252,Average,Neutral,41,Phone Order,David Kidd,"700 Christopher Flat Suite 693
West Coryfurt, FM 59554",5777722608,jennifer68@example.org,Matthew Richmond,edwin47@example.net,Sunday,11.249704551480473
2023-01-15 10:00:00,Vanilla Cake,2,10.964713693880542,East,Cash,False,Sunny,29.671350898851394,Average,,21,Online Order,Sarah Delgado,"3714 Coleman Lights
Millerberg, CA 20775",+1-433-749-6184x61477,dawsonandrew@example.com,Cassandra Johnson,william06@example.com,Sunday,21.929427387761084
2023-01-15 11:00:00,Chocolate Cake,5,16.434635480329078,West,Cash,False,Cloudy,25.09490930722164,Excellent,,17,Online Order,Alex Smith MD,"489 Alisha Fords Apt. 695
Michaelfort, NY 64852",820.733.0594x0251,,Robert Vaughn,shannonpeters@example.net,Sunday,82.17317740164539
2023-01-15 12:00:00,Red Velvet Cake,4,11.823783342613806,West,Credit Card,False,Sunny,30.619217400517837,Poor,Positive,47,Phone Order,Charles Hunt,"238 Michelle Village
Michaelshire, ID 05928",590.650.4397x9812,stephensonamanda@example.com,Travis Snow,eturner@example.org,Sunday,47.295133370455225
2023-01-15 13:00:00,Pizza Margherita,4,9.00878944690393,South,Credit Card,False,Cloudy,28.36137117005213,Good,,16,Phone Order,Heather Mercado,"43593 Hayes Forges
Boothview, DE 89533",4247979066,svance@example.net,Benjamin Mueller,wesleygarcia@example.org,Sunday,36.03515778761572
2023-01-15 14:00:00,Fruit Cake,3,8.29708023234785,North,Online,True,Rainy,23.840317595922695,Good,Neutral,56,In Store,Amy Smith,"734 Tammy Tunnel Apt. 661
Sherryton, CO 85694",+1-493-739-2431x6379,nsmith@example.com,Patrick Navarro,jason36@example.org,Sunday,24.89124069704355
2023-01-15 15:00:00,Chocolate Cake,2,6.972774003745669,South,Cash,False,Rainy,29.76241925733992,Poor,Positive,30,In Store,Daniel Atkinson,"395 Ashley Street Suite 516
North Julieville, IL 83146",469.265.8307x58272,xmeyer@example.com,Robert Graves,bethmelton@example.net,Sunday,13.945548007491338
2023-01-15 16:00:00,Pizza Beef Double decker,5,17.856943397844233,East,Online,True,Sunny,21.74410520439321,Poor,Negative,39,Online Order,Alexandria Miller,"182 Eric Via
South Sarahview, AS 44387",213-528-7137,dennis16@example.org,Wesley Harris,jacquelineduke@example.org,Sunday,89.28471698922117
2023-01-15 17:00:00,Carrot Cake,5,13.63033104877334,West,Credit Card,False,Rainy,28.046155746200455,Poor,Negative,29,Online Order,Christina Herrera,"Unit 8212 Box 8435
DPO AE 50961",996.365.4030,marybates@example.org,Christine Lee,meganbarnett@example.com,Sunday,68.1516552438667
2023-01-15 18:00:00,Pizza Pepperoni,4,6.14577417487184,South,Credit Card,True,Rainy,26.55722157567552,Average,Positive,38,Phone Order,Sarah Mills,"USNS Horton
FPO AA 46635",001-596-369-6951x89290,april37@example.net,James Davis,,Sunday,24.58309669948736
2023-01-15 19:00:00,Fruit Cake,2,10.738704853559533,South,Credit Card,False,Sunny,24.018103742261612,Good,Negative,29,Online Order,Sylvia Weiss,"60562 David Shoals
Russellmouth, AL 06078",776.296.7855x13689,,Bobby Gomez,stonechristina@example.net,Sunday,21.477409707119065
2023-01-15 20:00:00,Chocolate Cake,3,10.516004762076648,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,Jesse Reese,"522 Catherine Trafficway Suite 418
Lake David, FL 36485",776.580.2134x3057,,Robert King,mathewsmelissa@example.org,Sunday,31.548014286229943
2023-01-15 21:00:00,Carrot Cake,2,7.726087860641945,West,Cash,False,Sunny,,Good,Negative,28,Phone Order,Joshua Mckinney,"108 Carter Court Apt. 947
Mooreburgh, LA 86459",373-612-7925x979,graymathew@example.net,Melissa Smith,hallheather@example.net,Sunday,15.45217572128389
2023-01-15 22:00:00,Carrot Cake,1,11.53261438208286,West,Credit Card,False,Cloudy,,Poor,Positive,28,In Store,Katie Ball,"495 Jeff Fork Suite 445
East Paul, MT 88259",(562)298-3097,laura34@example.net,Lisa Golden,molly53@example.net,Sunday,11.53261438208286
2023-01-15 23:00:00,Vanilla Cake,2,9.981490480897047,East,Online,False,Cloudy,29.116441531151366,Average,Neutral,20,Phone Order,Scott Paul,"84161 Patton Pines Apt. 334
Rodgersland, ND 68840",001-412-881-5288x524,patricia41@example.org,Ashley Torres MD,amybailey@example.com,Sunday,19.962980961794095
2023-01-16 00:00:00,Chocolate Cake,1,10.127055582382738,West,Online,False,Cloudy,26.070588114937554,Poor,Negative,28,Phone Order,Danielle Frey,"Unit 9022 Box 7281
DPO AP 19676",001-385-878-6149x8889,brussell@example.net,Diana Cooper,johnsonchristopher@example.com,Monday,10.127055582382738
2023-01-16 01:00:00,Pizza Margherita,1,16.08539836681938,North,Credit Card,True,Sunny,23.378106503243025,Excellent,Neutral,31,In Store,Robert Valencia,"707 Trevino Prairie
South Jeffrey, PA 45377",528-462-2626x8129,bjoseph@example.com,Donald Foster,daniellarson@example.org,Monday,16.08539836681938
2023-01-16 02:00:00,Red Velvet Cake,3,8.348950782577944,South,Online,False,Sunny,23.856441340926676,Excellent,Positive,32,Online Order,Elizabeth Young,"97269 Michele Loop
North Andrea, ME 78767",911.293.7262,cherylho@example.com,Joy Jackson,riverajessica@example.net,Monday,25.046852347733832
2023-01-16 03:00:00,Red Velvet Cake,4,14.62789938283033,West,Credit Card,True,Rainy,27.191824672246483,Good,Negative,34,Online Order,Joseph White,"860 Brittany Skyway
Ruizhaven, NY 94154",496.364.1953x67401,phelpsalan@example.org,Kelly Hansen,imullen@example.com,Monday,58.51159753132132
2023-01-16 04:00:00,Pizza Beef Double decker,2,13.559744358214022,West,Online,False,Rainy,25.50916551921064,Poor,Negative,31,Online Order,Christopher Parker,"4387 Patrick Canyon Apt. 180
West Leslieville, AK 10155",+1-631-292-9652x8343,richardsoncarmen@example.com,Susan Hernandez,emmagutierrez@example.com,Monday,27.119488716428044
2023-01-16 05:00:00,Pizza Beef Double decker,1,13.52138768506801,East,Credit Card,True,Rainy,33.70721783937417,Excellent,Neutral,30,Online Order,Scott Ryan,"1493 Yu Place Apt. 992
Brianfort, IA 46978",205-360-1015,nmaldonado@example.net,Amanda Roth,brianwhite@example.com,Monday,13.52138768506801
2023-01-16 06:00:00,Red Velvet Cake,2,14.94511019212664,East,Online,True,Rainy,25.524432014835643,Excellent,Negative,54,In Store,Sherry Fisher,"334 Webb Branch
Pachecofort, FM 33439",582-473-6675,williamsjuan@example.org,Joy Mitchell,thomas10@example.org,Monday,29.89022038425328
2023-01-16 07:00:00,Pizza Margherita,4,13.225730542934809,South,Cash,True,Rainy,25.60166886718153,Poor,Negative,53,Phone Order,Thomas Ford,"126 Andrea Lakes Suite 625
Ayalaside, UT 56010",+1-554-432-6416x10081,ksimpson@example.org,David Taylor,adam04@example.com,Monday,52.902922171739235
2023-01-16 08:00:00,Pizza Pepperoni,4,18.18882672269577,North,Credit Card,True,Sunny,25.753017686509654,Average,Negative,46,In Store,Travis Washington,"7649 Tucker River Suite 531
East Josetown, AL 43316",+1-207-817-6259x32066,jacquelinecrosby@example.net,Kayla Williams,cartersarah@example.net,Monday,72.75530689078307
2023-01-16 09:00:00,Cheesecake,5,15.133701379253898,South,Credit Card,True,Sunny,32.54930315551487,Poor,Negative,58,Online Order,Terry Mills,"230 Simpson Square Suite 133
West Timothy, MO 88963",+1-568-587-4408x1177,joseph81@example.net,Mark Stanton,coreybarrett@example.net,Monday,75.66850689626949
2023-01-16 10:00:00,Pizza Pepperoni,4,13.204448770570822,West,Online,True,Cloudy,29.76182481270353,Poor,Positive,23,Online Order,Latoya Garcia,"37242 Burnett Trafficway
Peterchester, AZ 82672",414.387.8595,joneschad@example.com,Barbara Nguyen,emily14@example.org,Monday,52.81779508228329
2023-01-16 11:00:00,Vanilla Cake,3,17.446446804314675,North,Credit Card,False,Cloudy,29.21253275478339,Average,Negative,41,In Store,Sarah Martinez,"1683 John Well Apt. 370
Lake Charles, NE 47623",(397)568-3454x2960,josephstewart@example.net,Paul Burch,clinton99@example.net,Monday,52.339340412944026
2023-01-16 12:00:00,Cheesecake,1,14.092198474002195,North,Credit Card,True,Cloudy,25.012145335757932,Good,,47,Phone Order,Cory Alvarado,"5866 Hamilton Falls Suite 456
Carlfort, MD 69003",(658)335-7956x15461,patrick39@example.org,Bryan Sanchez,nkhan@example.com,Monday,14.092198474002195
2023-01-16 13:00:00,Cheesecake,5,9.367163716777686,North,Credit Card,False,Cloudy,32.268562652486594,Good,Positive,24,In Store,Mr. Scott Carter DDS,"Unit 5156 Box 7617
DPO AE 51610",001-942-687-2348x584,qtaylor@example.org,Michael Cook,jamieparsons@example.com,Monday,46.835818583888425
2023-01-16 14:00:00,Chocolate Cake,3,8.106423772648569,North,Cash,False,Sunny,20.575457920335516,Good,Neutral,31,In Store,Frank Camacho,"797 David Lakes Suite 216
West Zachary, TN 66593",(611)744-7850,,Brian Perez,,Monday,24.319271317945706
2023-01-16 15:00:00,Pizza Margherita,2,7.284916784940182,South,Cash,True,Sunny,33.061957585071696,Average,Neutral,50,In Store,Shannon Vargas,"90514 Lane Highway
South Erikaville, PR 53973",9138156059,wclark@example.com,Timothy Williams,stevenskathleen@example.com,Monday,14.569833569880364
